filename,width,height,class,xmin,ymin,xmax,ymax
frame3ds1840.jpg,272,480,app,13,296,263,330
frame3ds1840.jpg,272,480,app,11,349,261,383
frame3ds1870.jpg,272,480,activity,8,135,108,166
frame3ds1870.jpg,272,480,app,12,229,265,267
frame3ds1870.jpg,272,480,app,13,278,266,316
frame3ds1870.jpg,272,480,app,11,330,264,368
frame3ds1870.jpg,272,480,app,4,384,257,422
frame3ds1870.jpg,272,480,app,10,433,263,471
frame3ds1870.jpg,272,480,app,11,177,264,215
frame3ds1930.jpg,272,480,activity,4,281,98,310
frame3ds1930.jpg,272,480,app,10,324,262,356
frame3ds1930.jpg,272,480,app,14,376,266,408
frame3ds2020.jpg,272,480,activity,12,330,121,362
frame3ds2020.jpg,272,480,app,9,370,263,407
frame3ds2030.jpg,272,480,activity,10,347,124,375
frame3ds2030.jpg,272,480,app,8,389,264,424
frame3ds2100.jpg,272,480,activity,10,374,98,409
frame3ds2100.jpg,272,480,app,6,421,264,456
frame3ds260.jpg,272,480,app,8,132,266,187
frame3ds260.jpg,272,480,app,8,190,266,245
frame3ds260.jpg,272,480,app,10,252,266,291
frame3ds260.jpg,272,480,app,11,302,267,341
frame3ds260.jpg,272,480,app,12,353,268,392
frame3ds260.jpg,272,480,app,10,407,266,446
frame3ds260.jpg,272,480,app,8,405,264,444
frame3ds330.jpg,272,480,app,12,111,265,151
frame3ds330.jpg,272,480,app,11,164,264,204
frame3ds330.jpg,272,480,app,11,213,264,253
frame3ds330.jpg,272,480,app,10,262,263,302
frame3ds330.jpg,272,480,app,10,315,263,355
frame3ds330.jpg,272,480,app,10,369,263,409
frame3ds330.jpg,272,480,app,10,420,263,460
frame3ds330.jpg,272,480,app,8,418,261,458
frame3ds350.jpg,272,480,app,13,134,265,180
frame3ds350.jpg,272,480,app,14,183,266,229
frame3ds350.jpg,272,480,app,13,234,265,280
frame3ds350.jpg,272,480,app,12,289,264,335
frame3ds350.jpg,272,480,app,13,339,265,385
frame3ds350.jpg,272,480,app,9,391,261,437
frame3ds360.jpg,272,480,app,12,70,269,110
frame3ds360.jpg,272,480,app,6,124,263,164
frame3ds360.jpg,272,480,app,9,177,266,217
frame3ds360.jpg,272,480,app,8,226,265,266
frame3ds360.jpg,272,480,app,10,280,267,320
frame3ds360.jpg,272,480,app,8,331,265,371
frame3ds360.jpg,272,480,app,8,383,265,423
frame3ds360.jpg,272,480,app,10,432,267,472
frame3ds420.jpg,272,480,app,13,71,266,111
frame3ds420.jpg,272,480,app,15,126,268,166
frame3ds420.jpg,272,480,app,13,175,266,215
frame3ds420.jpg,272,480,app,12,229,265,269
frame3ds420.jpg,272,480,app,12,276,265,316
frame3ds420.jpg,272,480,app,12,331,265,371
frame3ds420.jpg,272,480,app,8,384,261,424
frame3ds420.jpg,272,480,app,12,434,265,474
frame3ds460.jpg,272,480,app,13,103,261,138
frame3ds460.jpg,272,480,app,13,153,261,188
frame3ds460.jpg,272,480,app,11,207,259,242
frame3ds460.jpg,272,480,app,12,260,260,295
frame3ds460.jpg,272,480,app,12,310,260,345
frame3ds460.jpg,272,480,app,15,364,263,399
frame3ds460.jpg,272,480,app,12,415,260,450
frame3ds620.jpg,272,480,app,8,60,265,94
frame3ds620.jpg,272,480,app,10,109,267,143
frame3ds620.jpg,272,480,app,10,162,267,196
frame3ds620.jpg,272,480,app,9,212,266,246
frame3ds620.jpg,272,480,app,11,265,268,299
frame3ds620.jpg,272,480,app,9,316,266,350
frame3ds620.jpg,272,480,app,9,371,266,405
frame3ds620.jpg,272,480,app,8,419,265,453
frame3ds620.jpg,272,480,app,6,417,263,451
frame3ds640.jpg,272,480,app,12,110,265,144
frame3ds640.jpg,272,480,app,11,161,264,195
frame3ds640.jpg,272,480,app,11,214,264,248
frame3ds640.jpg,272,480,app,13,265,266,299
frame3ds640.jpg,272,480,app,11,316,264,350
frame3ds640.jpg,272,480,app,8,368,261,402
frame3ds640.jpg,272,480,app,11,417,264,451
frame3ds650.jpg,272,480,app,13,93,264,129
frame3ds650.jpg,272,480,app,13,145,264,181
frame3ds650.jpg,272,480,app,11,197,262,233
frame3ds650.jpg,272,480,app,13,251,264,287
frame3ds650.jpg,272,480,app,12,300,263,336
frame3ds650.jpg,272,480,app,12,351,263,387
frame3ds650.jpg,272,480,app,10,402,261,438
frame3ds680.jpg,272,480,app,12,116,269,157
frame3ds680.jpg,272,480,app,10,167,267,208
frame3ds680.jpg,272,480,app,10,218,267,259
frame3ds680.jpg,272,480,app,10,271,267,312
frame3ds680.jpg,272,480,app,10,322,267,363
frame3ds680.jpg,272,480,app,8,373,265,414
frame3ds680.jpg,272,480,app,11,427,268,468
frame3ds800.jpg,272,480,app,10,227,265,283
frame3ds800.jpg,272,480,app,13,298,266,338
frame3ds800.jpg,272,480,app,12,350,265,390
frame3ds800.jpg,272,480,app,13,400,266,440
frame3ds810.jpg,272,480,app,8,272,264,321
frame3ds810.jpg,272,480,app,10,336,268,375
frame3ds810.jpg,272,480,app,12,387,270,426
frame3ds810.jpg,272,480,app,10,438,268,477
frame3ds910.jpg,272,480,activity,11,76,108,109
frame3ds910.jpg,272,480,app,14,117,268,155
frame3ds910.jpg,272,480,app,11,172,265,210
frame3ds910.jpg,272,480,app,9,222,263,260
frame3ds910.jpg,272,480,app,11,275,265,313
frame3ds910.jpg,272,480,app,9,327,263,365
frame3ds910.jpg,272,480,app,10,378,264,416
frame3ds920.jpg,272,480,activity,8,58,100,87
frame3ds920.jpg,272,480,app,9,96,266,132
frame3ds920.jpg,272,480,app,10,148,267,184
frame3ds920.jpg,272,480,app,7,200,264,236
frame3ds920.jpg,272,480,app,8,253,265,289
frame3ds920.jpg,272,480,app,7,302,264,338
frame3ds920.jpg,272,480,app,7,356,264,392
frame3ds970.jpg,272,480,activity,8,353,93,382
frame3ds970.jpg,272,480,app,12,391,264,428
frame3ds970.jpg,272,480,app,10,442,262,479
frame3_1_1840.jpg,720,1280,pick_over,14,421,561,513
frame3_1_1840.jpg,720,1280,pick_app,12,574,567,671
frame3_1_1840.jpg,720,1280,pick_app,14,673,503,766
frame3_1_1840.jpg,720,1280,pick_app,14,779,381,878
frame3_1_1840.jpg,720,1280,pick_app,15,881,330,977
frame3_1_1840.jpg,720,1280,week,266,156,446,207
frame3_1_2340.jpg,720,1280,pick_app,14,244,287,350
frame3_1_2340.jpg,720,1280,pick_app,15,363,285,463
frame3_1_2340.jpg,720,1280,pick_app,15,467,311,555
frame3_1_2340.jpg,720,1280,pick_app,17,563,254,663
frame3_1_2340.jpg,720,1280,pick_app,17,665,262,771
frame3_1_2340.jpg,720,1280,pick_app,20,781,236,869
frame3_1_2340.jpg,720,1280,pick_app,23,873,268,972
frame3_1_2340.jpg,720,1280,week,275,156,444,209
frame3_1_2460.jpg,720,1280,pick_app,17,314,262,417
frame3_1_2460.jpg,720,1280,pick_app,18,419,297,514
frame3_1_2460.jpg,720,1280,pick_app,17,526,285,617
frame3_1_2460.jpg,720,1280,not_over,1,675,293,882
frame3_1_2460.jpg,720,1280,not_app,14,1077,546,1177
frame3_1_2460.jpg,720,1280,not_app,11,1188,461,1278
frame3_1_2460.jpg,720,1280,week,273,158,452,205
frame3_1_2680.jpg,720,1280,not_app,6,308,442,409
frame3_1_2680.jpg,720,1280,not_app,12,410,254,507
frame3_1_2680.jpg,720,1280,not_app,18,520,234,603
frame3_1_2680.jpg,720,1280,not_app,18,622,303,716
frame3_1_2680.jpg,720,1280,not_app,21,730,291,811
frame3_1_2680.jpg,720,1280,not_app,17,828,273,922
frame3_1_2680.jpg,720,1280,not_app,17,932,248,1030
frame3_1_2680.jpg,720,1280,not_app,14,1042,291,1135
frame3_1_2680.jpg,720,1280,week,275,160,450,209
frame3_1_3160.jpg,720,1280,use_over,18,772,703,952
frame3_1_40.jpg,720,1280,use_over,20,714,703,897
frame3_1_80.jpg,720,1280,use_over,12,721,703,900
frame3_2_2440.jpg,592,1280,pick_over,12,733,456,822
frame3_2_2440.jpg,592,1280,pick_app,7,866,476,948
frame3_2_2440.jpg,592,1280,pick_app,4,958,343,1032
frame3_2_2440.jpg,592,1280,pick_app,4,1042,217,1121
frame3_2_2440.jpg,592,1280,pick_app,1,1128,243,1205
frame3_2_2440.jpg,592,1280,week,223,163,368,209
frame3_2_3240.jpg,592,1280,pick_app,12,234,221,308
frame3_2_3240.jpg,592,1280,pick_app,15,316,225,392
frame3_2_3240.jpg,592,1280,pick_app,15,403,251,480
frame3_2_3240.jpg,592,1280,pick_app,17,487,264,566
frame3_2_3240.jpg,592,1280,pick_app,15,577,247,661
frame3_2_3240.jpg,592,1280,pick_app,12,667,296,744
frame3_2_3240.jpg,592,1280,pick_app,14,750,256,828
frame3_2_3240.jpg,592,1280,pick_app,15,840,270,921
frame3_2_3240.jpg,592,1280,pick_app,17,926,292,1005
frame3_2_3240.jpg,592,1280,pick_app,14,1018,260,1099
frame3_2_3240.jpg,592,1280,pick_app,17,1107,264,1187
frame3_2_3240.jpg,592,1280,week,233,167,374,207
frame3_2_380.jpg,592,1280,use_over,6,578,579,742
frame3_2_420.jpg,592,1280,use_over,13,254,576,405
frame3_2_420.jpg,592,1280,week,223,163,370,209
frame3_3_140.jpg,720,1280,use_over,12,725,709,892
frame3_3_1720.jpg,720,1280,pick_over,17,889,537,992
frame3_3_1720.jpg,720,1280,pick_app,15,1041,562,1144
frame3_3_1720.jpg,720,1280,pick_app,12,1149,556,1247
frame3_3_1720.jpg,720,1280,week,266,154,442,205
frame3_3_2440.jpg,720,1280,not_app,14,295,299,387
frame3_3_2440.jpg,720,1280,not_app,15,403,254,497
frame3_3_2440.jpg,720,1280,not_app,14,505,240,591
frame3_3_2440.jpg,720,1280,not_app,15,601,250,696
frame3_3_2440.jpg,720,1280,not_app,12,716,381,816
frame3_3_2440.jpg,720,1280,not_app,1,821,238,901
frame3_3_2440.jpg,720,1280,not_app,17,916,226,1011
frame3_3_2440.jpg,720,1280,not_app,18,1024,340,1114
frame3_3_2440.jpg,720,1280,week,275,160,452,201
frame3_4_1020.jpg,720,1280,not_app,18,278,584,386
frame3_4_1020.jpg,720,1280,not_app,20,389,262,489
frame3_4_1020.jpg,720,1280,not_app,17,493,295,594
frame3_4_1020.jpg,720,1280,not_app,15,603,309,696
frame3_4_1020.jpg,720,1280,not_app,15,705,324,803
frame3_4_1020.jpg,720,1280,not_app,12,811,297,908
frame3_4_1020.jpg,720,1280,not_app,14,916,240,1016
frame3_4_1020.jpg,720,1280,not_app,14,1022,340,1108
frame3_4_1020.jpg,720,1280,week,258,60,456,109
frame3_4_1120.jpg,720,1280,not_app,21,360,592,464
frame3_4_1120.jpg,720,1280,not_app,20,471,242,569
frame3_4_1120.jpg,720,1280,not_app,21,577,305,674
frame3_4_1120.jpg,720,1280,not_app,20,687,295,778
frame3_4_1120.jpg,720,1280,not_app,17,789,315,883
frame3_4_1120.jpg,720,1280,not_app,14,891,297,989
frame3_4_1120.jpg,720,1280,not_app,15,992,324,1081
frame3_4_1120.jpg,720,1280,not_app,14,1097,330,1192
frame3_4_1120.jpg,720,1280,week,260,60,464,107
frame3_4_1180.jpg,720,1280,pick_over,18,700,568,813
frame3_4_1180.jpg,720,1280,pick_app,21,874,566,975
frame3_4_1180.jpg,720,1280,pick_app,20,981,313,1083
frame3_4_1180.jpg,720,1280,pick_app,18,1083,268,1182
frame3_4_1180.jpg,720,1280,pick_app,14,1193,299,1275
frame3_4_1180.jpg,720,1280,week,264,60,462,103
frame3_4_200.jpg,720,1280,use_over,14,724,707,963
frame3_4_280.jpg,720,1280,use_over,9,235,701,483
frame3_4_280.jpg,720,1280,week,258,60,462,107
frame3_4_540.jpg,720,1280,pick_over,20,577,532,686
frame3_4_540.jpg,720,1280,pick_app,16,757,566,860
frame3_4_540.jpg,720,1280,pick_app,20,860,305,954
frame3_4_540.jpg,720,1280,pick_app,18,973,268,1056
frame3_4_540.jpg,720,1280,pick_app,17,1069,297,1169
frame3_4_540.jpg,720,1280,week,260,58,462,105
frame3_4_840.jpg,720,1280,pick_app,14,173,260,275
frame3_4_840.jpg,720,1280,pick_app,15,283,301,377
frame3_4_840.jpg,720,1280,pick_app,15,382,295,479
frame3_4_840.jpg,720,1280,pick_app,14,491,299,580
frame3_4_840.jpg,720,1280,not_over,20,627,261,813
frame3_4_840.jpg,720,1280,not_app,15,989,568,1087
frame3_4_840.jpg,720,1280,not_app,14,1099,344,1182
frame3_4_840.jpg,720,1280,not_app,20,1211,274,1280
frame3_4_840.jpg,720,1280,week,258,56,462,111
frame3_5_2380.jpg,592,1280,pick_over,17,807,487,892
frame3_5_2380.jpg,592,1280,pick_app,15,928,484,1007
frame3_5_2380.jpg,592,1280,pick_app,15,1009,239,1096
frame3_5_2380.jpg,592,1280,pick_app,14,1101,217,1173
frame3_5_2380.jpg,592,1280,pick_app,15,1181,280,1258
frame3_5_2380.jpg,592,1280,week,221,163,370,209
frame3_5_2920.jpg,592,1280,pick_app,18,279,209,364
frame3_5_2920.jpg,592,1280,pick_app,17,371,223,450
frame3_5_2920.jpg,592,1280,pick_app,15,456,241,538
frame3_5_2920.jpg,592,1280,pick_app,14,544,186,622
frame3_5_2920.jpg,592,1280,pick_app,14,628,239,702
frame3_5_2920.jpg,592,1280,pick_app,15,705,186,794
frame3_5_2920.jpg,592,1280,pick_app,20,793,315,874
frame3_5_2920.jpg,592,1280,pick_app,23,879,221,960
frame3_5_2920.jpg,592,1280,pick_app,20,967,186,1038
frame3_5_2920.jpg,592,1280,pick_app,18,1052,231,1130
frame3_5_2920.jpg,592,1280,pick_app,18,1136,204,1219
frame3_5_2920.jpg,592,1280,week,227,169,370,205
frame3_5_2960.jpg,592,1280,pick_app,14,279,182,369
frame3_5_2960.jpg,592,1280,pick_app,11,375,302,455
frame3_5_2960.jpg,592,1280,pick_app,11,460,302,534
frame3_5_2960.jpg,592,1280,pick_app,11,544,296,611
frame3_5_2960.jpg,592,1280,pick_app,11,622,272,705
frame3_5_2960.jpg,592,1280,pick_app,12,709,274,781
frame3_5_2960.jpg,592,1280,pick_app,15,791,298,865
frame3_5_2960.jpg,592,1280,pick_app,17,881,292,956
frame3_5_2960.jpg,592,1280,pick_app,18,965,276,1047
frame3_5_2960.jpg,592,1280,pick_app,17,1050,247,1133
frame3_5_2960.jpg,592,1280,week,223,165,370,209
frame3_5_3380.jpg,592,1280,not_app,20,403,478,486
frame3_5_3380.jpg,592,1280,not_app,18,489,249,574
frame3_5_3380.jpg,592,1280,not_app,17,583,219,657
frame3_5_3380.jpg,592,1280,not_app,17,660,200,742
frame3_5_3380.jpg,592,1280,not_app,20,746,262,825
frame3_5_3380.jpg,592,1280,not_app,17,834,227,911
frame3_5_3380.jpg,592,1280,not_app,20,914,272,996
frame3_5_3380.jpg,592,1280,not_app,18,1003,221,1083
frame3_5_3380.jpg,592,1280,not_app,18,1089,215,1169
frame3_5_3380.jpg,592,1280,week,223,163,372,216
frame5ds1030.jpg,720,1280,app,37,220,703,308
frame5ds1030.jpg,720,1280,app,35,339,701,427
frame5ds1030.jpg,720,1280,app,38,462,704,550
frame5ds1030.jpg,720,1280,app,34,576,700,664
frame5ds1030.jpg,720,1280,app,28,698,694,786
frame5ds1030.jpg,720,1280,app,23,817,689,905
frame5ds1030.jpg,720,1280,app,28,934,694,1022
frame5ds1030.jpg,720,1280,app,33,1049,699,1137
frame5ds1030.jpg,720,1280,app,29,1161,695,1249
frame5ds1110.jpg,720,1280,app,30,176,700,262
frame5ds1110.jpg,720,1280,app,28,293,698,379
frame5ds1110.jpg,720,1280,app,33,412,703,498
frame5ds1110.jpg,720,1280,app,29,522,699,608
frame5ds1110.jpg,720,1280,app,31,644,701,730
frame5ds1110.jpg,720,1280,app,29,756,699,842
frame5ds1110.jpg,720,1280,app,28,871,698,957
frame5ds1110.jpg,720,1280,app,27,988,697,1074
frame5ds1110.jpg,720,1280,app,23,1107,693,1193
frame5ds1130.jpg,720,1280,app,30,206,698,290
frame5ds1130.jpg,720,1280,app,30,323,698,407
frame5ds1130.jpg,720,1280,app,27,437,695,521
frame5ds1130.jpg,720,1280,app,34,555,702,639
frame5ds1130.jpg,720,1280,app,30,677,698,761
frame5ds1130.jpg,720,1280,app,33,787,701,871
frame5ds1130.jpg,720,1280,app,33,907,701,991
frame5ds1130.jpg,720,1280,app,25,1023,693,1107
frame5ds1130.jpg,720,1280,app,27,1138,695,1222
frame5ds1150.jpg,720,1280,app,19,229,704,320
frame5ds1150.jpg,720,1280,app,24,346,709,437
frame5ds1150.jpg,720,1280,app,21,458,706,549
frame5ds1150.jpg,720,1280,app,15,580,700,671
frame5ds1150.jpg,720,1280,app,15,701,700,792
frame5ds1150.jpg,720,1280,app,20,815,705,906
frame5ds1150.jpg,720,1280,app,16,936,701,1027
frame5ds1150.jpg,720,1280,app,21,1052,706,1143
frame5ds1150.jpg,720,1280,app,15,1168,700,1259
frame5ds1190.jpg,720,1280,app,24,366,710,448
frame5ds1190.jpg,720,1280,app,22,485,708,567
frame5ds1190.jpg,720,1280,app,20,606,706,688
frame5ds1190.jpg,720,1280,app,16,722,702,804
frame5ds1190.jpg,720,1280,app,17,835,703,917
frame5ds1190.jpg,720,1280,app,15,956,701,1038
frame5ds1190.jpg,720,1280,app,23,1073,709,1155
frame5ds1190.jpg,720,1280,app,26,1187,712,1269
frame5ds1300.jpg,720,1280,app,28,1096,705,1173
frame5ds1310.jpg,720,1280,activity,26,1008,333,1061
frame5ds1310.jpg,720,1280,app,17,1092,703,1169
frame5ds1310.jpg,720,1280,app,28,1202,714,1279
frame5ds1330.jpg,720,1280,activity,26,848,335,890
frame5ds1330.jpg,720,1280,app,28,910,698,1003
frame5ds1330.jpg,720,1280,app,23,1027,693,1120
frame5ds1330.jpg,720,1280,app,33,1144,703,1237
frame5ds1440.jpg,720,1280,activity,23,892,335,931
frame5ds1440.jpg,720,1280,app,23,959,700,1045
frame5ds1440.jpg,720,1280,app,24,1072,701,1158
frame5ds1440.jpg,720,1280,app,29,1186,706,1272
frame5ds1620.jpg,720,1280,activity,19,575,330,620
frame5ds1620.jpg,720,1280,app,30,648,700,729
frame5ds1620.jpg,720,1280,app,26,765,696,846
frame5ds1620.jpg,720,1280,app,25,879,695,960
frame5ds1620.jpg,720,1280,app,23,992,693,1073
frame5ds1620.jpg,720,1280,app,30,1118,700,1199
frame5ds1740.jpg,720,1280,activity,19,527,358,573
frame5ds1740.jpg,720,1280,app,28,598,709,680
frame5ds1740.jpg,720,1280,app,23,713,704,795
frame5ds1740.jpg,720,1280,app,21,823,702,905
frame5ds1740.jpg,720,1280,app,21,947,702,1029
frame5ds1740.jpg,720,1280,app,17,1064,698,1146
frame5ds1810.jpg,720,1280,activity,23,919,340,957
frame5ds1810.jpg,720,1280,app,24,1103,707,1189
frame5ds1820.jpg,720,1280,activity,30,950,331,996
frame5ds1820.jpg,720,1280,app,30,1019,698,1101
frame5ds1820.jpg,720,1280,app,26,1140,694,1222
frame5ds2130.jpg,720,1280,activity,24,771,340,813
frame5ds2130.jpg,720,1280,app,21,845,702,926
frame5ds2130.jpg,720,1280,app,19,956,700,1037
frame5ds2130.jpg,720,1280,app,19,1082,700,1163
frame5ds2220.jpg,720,1280,activity,24,636,340,687
frame5ds2220.jpg,720,1280,app,20,826,699,906
frame5ds2220.jpg,720,1280,app,27,942,706,1022
frame5ds2220.jpg,720,1280,app,28,1056,707,1136
frame5ds2270.jpg,720,1280,activity,23,661,324,706
frame5ds2270.jpg,720,1280,app,33,848,703,926
frame5ds2270.jpg,720,1280,app,25,967,695,1045
frame5ds2270.jpg,720,1280,app,23,1085,693,1163
frame5ds2270.jpg,720,1280,app,28,1194,698,1272
frame5ds2280.jpg,720,1280,activity,28,557,324,599
frame5ds2280.jpg,720,1280,app,33,742,696,821
frame5ds2280.jpg,720,1280,app,26,861,696,941
frame5ds2280.jpg,720,1280,app,25,973,695,1053
frame5ds2280.jpg,720,1280,app,24,1095,694,1175
frame5ds2290.jpg,720,1280,activity,30,468,338,520
frame5ds2290.jpg,720,1280,app,24,540,710,633
frame5ds2290.jpg,720,1280,app,21,651,707,744
frame5ds2290.jpg,720,1280,app,17,772,703,865
frame5ds2290.jpg,720,1280,app,18,886,704,979
frame5ds2290.jpg,720,1280,app,16,1007,702,1100
frame5ds2290.jpg,720,1280,app,20,1126,706,1219
frame5ds2340.jpg,720,1280,activity,30,133,335,171
frame5ds2340.jpg,720,1280,app,33,196,703,278
frame5ds2340.jpg,720,1280,app,26,310,696,392
frame5ds2340.jpg,720,1280,app,26,427,696,509
frame5ds2340.jpg,720,1280,app,24,543,694,625
frame5ds2340.jpg,720,1280,app,25,660,695,742
frame5ds2340.jpg,720,1280,app,22,781,692,863
frame5ds2340.jpg,720,1280,app,25,897,695,979
frame5ds2340.jpg,720,1280,app,30,1014,700,1096
frame5ds2360.jpg,720,1280,activity,23,185,337,226
frame5ds2360.jpg,720,1280,app,30,254,703,341
frame5ds2360.jpg,720,1280,app,25,366,698,453
frame5ds2360.jpg,720,1280,app,21,480,694,567
frame5ds2360.jpg,720,1280,app,21,602,694,689
frame5ds2360.jpg,720,1280,app,27,719,700,806
frame5ds2360.jpg,720,1280,app,28,838,701,925
frame5ds2360.jpg,720,1280,app,24,959,697,1046
frame5ds2360.jpg,720,1280,app,27,1068,700,1155
frame5ds2370.jpg,720,1280,activity,30,187,344,236
frame5ds2370.jpg,720,1280,app,28,259,703,347
frame5ds2370.jpg,720,1280,app,26,373,701,461
frame5ds2370.jpg,720,1280,app,28,490,703,578
frame5ds2370.jpg,720,1280,app,21,607,696,695
frame5ds2370.jpg,720,1280,app,26,719,701,807
frame5ds2370.jpg,720,1280,app,24,845,699,933
frame5ds2370.jpg,720,1280,app,22,950,697,1038
frame5ds2370.jpg,720,1280,app,25,1073,700,1161
frame5ds350.jpg,720,1280,app,28,1122,703,1189
frame5ds860.jpg,720,1280,app,33,187,707,268
frame5ds860.jpg,720,1280,app,28,292,702,373
frame5ds860.jpg,720,1280,app,29,415,698,512
frame5ds860.jpg,720,1280,app,28,527,697,624
frame5ds860.jpg,720,1280,app,29,654,698,751
frame5ds860.jpg,720,1280,app,25,757,694,854
frame5ds860.jpg,720,1280,app,27,880,696,977
frame5ds860.jpg,720,1280,app,25,997,694,1094
frame5ds860.jpg,720,1280,app,32,1102,701,1199
frame5ds880.jpg,720,1280,app,28,148,710,229
frame5ds880.jpg,720,1280,app,28,261,710,342
frame5ds880.jpg,720,1280,app,21,385,703,466
frame5ds880.jpg,720,1280,app,18,496,700,577
frame5ds880.jpg,720,1280,app,21,616,703,697
frame5ds880.jpg,720,1280,app,22,724,704,805
frame5ds880.jpg,720,1280,app,25,859,707,940
frame5ds880.jpg,720,1280,app,20,967,702,1048
frame5ds880.jpg,720,1280,app,22,1084,704,1165
frame5ds880.jpg,720,1280,app,24,1197,706,1278
frame5ds920.jpg,720,1280,app,24,227,700,315
frame5ds920.jpg,720,1280,app,20,343,696,431
frame5ds920.jpg,720,1280,app,22,466,698,554
frame5ds920.jpg,720,1280,app,25,569,701,657
frame5ds920.jpg,720,1280,app,23,697,699,785
frame5ds920.jpg,720,1280,app,28,814,704,902
frame5ds920.jpg,720,1280,app,19,931,695,1019
frame5ds920.jpg,720,1280,app,24,1041,700,1129
frame5ds920.jpg,720,1280,app,26,1160,702,1248
frame_10_280.jpg,720,1280,use_over,12,711,707,892
frame_10_3580.jpg,720,1280,pick_over,15,628,495,710
frame_10_3580.jpg,720,1280,pick_app,23,775,559,864
frame_10_3580.jpg,720,1280,pick_app,25,875,564,964
frame_10_3580.jpg,720,1280,pick_app,15,980,567,1071
frame_10_3580.jpg,720,1280,pick_app,15,1089,575,1174
frame_10_3580.jpg,720,1280,week,266,152,466,205
frame_10_3640.jpg,720,1280,pick_over,3,600,546,692
frame_10_3640.jpg,720,1280,pick_app,3,750,532,846
frame_10_3640.jpg,720,1280,pick_app,9,864,507,947
frame_10_3640.jpg,720,1280,pick_app,17,963,475,1053
frame_10_3640.jpg,720,1280,pick_app,18,1069,354,1149
frame_10_3640.jpg,720,1280,week,264,160,466,205
frame_10_3680.jpg,720,1280,pick_over,25,530,509,624
frame_10_3680.jpg,720,1280,pick_app,21,688,523,775
frame_10_3680.jpg,720,1280,pick_app,23,794,478,877
frame_10_3680.jpg,720,1280,pick_app,17,892,456,975
frame_10_3680.jpg,720,1280,pick_app,23,991,329,1082
frame_10_3680.jpg,720,1280,week,268,152,448,207
frame_10_3720.jpg,720,1280,pick_over,20,475,546,571
frame_10_3720.jpg,720,1280,pick_app,23,621,540,716
frame_10_3720.jpg,720,1280,pick_app,26,730,473,824
frame_10_3720.jpg,720,1280,pick_app,25,836,464,921
frame_10_3720.jpg,720,1280,pick_app,25,939,306,1019
frame_10_3720.jpg,720,1280,week,264,156,446,205
frame_10_3760.jpg,720,1280,pick_over,1,480,514,580
frame_10_3760.jpg,720,1280,pick_app,12,625,567,710
frame_10_3760.jpg,720,1280,pick_app,11,724,504,819
frame_10_3760.jpg,720,1280,pick_app,9,839,481,930
frame_10_3760.jpg,720,1280,pick_app,12,941,395,1025
frame_10_3760.jpg,720,1280,week,262,163,446,201
frame_10_3960.jpg,720,1280,pick_app,12,310,470,410
frame_10_3960.jpg,720,1280,pick_app,18,422,365,503
frame_10_3960.jpg,720,1280,pick_app,18,528,307,610
frame_10_3960.jpg,720,1280,pick_app,17,628,303,716
frame_10_3960.jpg,720,1280,pick_app,18,724,262,811
frame_10_3960.jpg,720,1280,pick_app,18,827,440,919
frame_10_3960.jpg,720,1280,pick_app,23,936,315,1028
frame_10_3960.jpg,720,1280,week,244,152,452,209
frame_10_4140.jpg,720,1280,pick_app,11,282,318,361
frame_10_4140.jpg,720,1280,pick_app,11,388,423,461
frame_10_4140.jpg,720,1280,pick_app,4,497,412,575
frame_10_4140.jpg,720,1280,pick_app,9,599,326,675
frame_10_4140.jpg,720,1280,pick_app,15,700,328,780
frame_10_4140.jpg,720,1280,pick_app,12,805,270,878
frame_10_4140.jpg,720,1280,pick_app,14,907,232,991
frame_10_4140.jpg,720,1280,pick_app,14,1011,251,1088
frame_10_4140.jpg,720,1280,week,273,154,444,207
frame_10_5040.jpg,720,1280,not_over,24,314,242,526
frame_10_5040.jpg,720,1280,not_app,105,732,556,814
frame_10_5040.jpg,720,1280,not_app,109,842,452,916
frame_10_5040.jpg,720,1280,not_app,97,940,250,1016
frame_10_5040.jpg,720,1280,not_app,97,1046,250,1122
frame_10_5040.jpg,720,1280,not_app,97,1150,264,1228
frame_10_5040.jpg,720,1280,week,264,158,452,218
frame_10_5080.jpg,720,1280,not_app,23,557,559,658
frame_10_5080.jpg,720,1280,not_app,28,677,464,755
frame_10_5080.jpg,720,1280,not_app,25,774,289,860
frame_10_5080.jpg,720,1280,not_app,31,880,237,957
frame_10_5080.jpg,720,1280,not_app,32,983,293,1057
frame_10_5080.jpg,720,1280,not_app,25,1085,290,1174
frame_10_5080.jpg,720,1280,not_app,23,1188,281,1271
frame_10_5080.jpg,720,1280,not_over,22,234,252,363
frame_10_5080.jpg,720,1280,week,264,160,462,209
frame_10_5140.jpg,720,1280,not_app,17,224,546,330
frame_10_5140.jpg,720,1280,not_app,18,349,478,435
frame_10_5140.jpg,720,1280,not_app,25,452,289,528
frame_10_5140.jpg,720,1280,not_app,32,553,240,625
frame_10_5140.jpg,720,1280,not_app,29,660,287,738
frame_10_5140.jpg,720,1280,not_app,29,769,286,841
frame_10_5140.jpg,720,1280,not_app,20,869,284,950
frame_10_5140.jpg,720,1280,not_app,17,977,306,1050
frame_10_5140.jpg,720,1280,not_app,20,1074,298,1161
frame_10_5140.jpg,720,1280,week,252,152,448,205
frame_10_5240.jpg,720,1280,not_app,23,291,456,385
